bill_bill_type,bill_billing_entity,bill_billing_period_end_date,bill_billing_period_start_date,bill_invoice_id,bill_invoicing_entity,bill_payer_account_id,bill_payer_account_name,cost_category,discount,discount_bundled_discount,discount_total_discount,identity_line_item_id,identity_time_interval,line_item_availability_zone,line_item_blended_cost,line_item_blended_rate,line_item_currency_code,line_item_legal_entity,line_item_line_item_description,line_item_line_item_type,line_item_net_unblended_cost,line_item_net_unblended_rate,line_item_normalization_factor,line_item_normalized_usage_amount,line_item_operation,line_item_product_code,line_item_resource_id,line_item_tax_type,line_item_unblended_cost,line_item_unblended_rate,line_item_usage_account_id,line_item_usage_account_name,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,line_item_usage_type,pricing_currency,pricing_lease_contract_length,pricing_offering_class,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_purchase_option,pricing_rate_code,pricing_rate_id,pricing_term,pricing_unit,product,product_comment,product_fee_code,product_fee_description,product_from_location,product_from_location_type,product_from_region_code,product_instance_family,product_instance_type,product_instancesku,product_location,product_location_type,product_operation,product_pricing_unit,product_product_family,product_region_code,product_servicecode,product_sku,product_to_location,product_to_location_type,product_to_region_code,product_usagetype,reservation_amortized_upfront_cost_for_usage,reservation_amortized_upfront_fee_for_billing_period,reservation_availability_zone,reservation_effective_cost,reservation_end_time,reservation_modification_status,reservation_net_amortized_upfront_cost_for_usage,reservation_net_amortized_upfront_fee_for_billing_period,reservation_net_effective_cost,reservation_net_recurring_fee_for_usage,reservation_net_unused_amortized_upfront_fee_for_billing_period,reservation_net_unused_recurring_fee,reservation_net_upfront_value,reservation_normalized_units_per_reservation,reservation_number_of_reservations,reservation_recurring_fee_for_usage,reservation_reservation_a_r_n,reservation_start_time,reservation_subscription_id,reservation_total_reserved_normalized_units,reservation_total_reserved_units,reservation_units_per_reservation,reservation_unused_amortized_upfront_fee_for_billing_period,reservation_unused_normalized_unit_quantity,reservation_unused_quantity,reservation_unused_recurring_fee,reservation_upfront_value,resource_tags,savings_plan_amortized_upfront_commitment_for_billing_period,savings_plan_end_time,savings_plan_instance_type_family,savings_plan_net_amortized_upfront_commitment_for_billing_period,savings_plan_net_recurring_commitment_for_billing_period,savings_plan_net_savings_plan_effective_cost,savings_plan_offering_type,savings_plan_payment_option,savings_plan_purchase_term,savings_plan_recurring_commitment_for_billing_period,savings_plan_region,savings_plan_savings_plan_a_r_n,savings_plan_savings_plan_effective_cost,savings_plan_savings_plan_rate,savings_plan_start_time,savings_plan_total_commitment_to_date,savings_plan_used_commitment
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,dphch74rzozduu4erivhyn7fie3mwxknj22er7p4crx4yjzksnkq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/5262bbdc-4916-4ef6-8b22-8ec535a56a7d,,0.0,0.0000000000,546709318047,simon-sandbox-doit,1.0,2025-02-14T06:00:00.000Z,2025-02-14T05:00:00.000Z,Global-DataZoneRequests,USD,,,1.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,ma76xmmmce3ncoblb5aavy5pzka4x6qbr4zsehtd5k4caghhy5nq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/54d35383-b4eb-4113-a0cf-87df81bee7e7,,0.0,0.0000000000,546709318047,simon-sandbox-doit,1.0,2025-02-14T06:00:00.000Z,2025-02-14T05:00:00.000Z,Global-DataZoneRequests,USD,,,1.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,dwqluxaekan63cis3cyd72qqgteok27e2f4cuaewggemw42vhezq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/55eb0103-2e9a-4a4a-b2f7-2c9e3420b0eb,,0.0,0.0000000000,546709318047,simon-sandbox-doit,2.0,2025-02-14T09:00:00.000Z,2025-02-14T08:00:00.000Z,Global-DataZoneRequests,USD,,,2.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,dvxy3h4q4hmmc7yn3zvmpvf4umhz2k3srofralkxsrwos2gv2bgq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/5788d41d-4c19-4515-bce3-3665c0262d41,,0.0,0.0000000000,546709318047,simon-sandbox-doit,1.0,2025-02-14T06:00:00.000Z,2025-02-14T05:00:00.000Z,Global-DataZoneRequests,USD,,,1.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,vkka3km6gkp5fltbok6bcbfckq6iiiqzc5zpfykaqexjrpftpm5q,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/5c4d6ee2-1c4a-4b0d-9417-f33d8461d8de,,0.0,0.0000000000,546709318047,simon-sandbox-doit,2.0,2025-02-14T09:00:00.000Z,2025-02-14T08:00:00.000Z,Global-DataZoneRequests,USD,,,2.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,flvydvrwksmywoaev5f47or45ure3nqoja4uz5uncqxpq26tqkzq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/5d2ed99f-6066-4b2a-9e86-5d320a6f7071,,0.0,0.0000000000,546709318047,simon-sandbox-doit,1.0,2025-02-14T06:00:00.000Z,2025-02-14T05:00:00.000Z,Global-DataZoneRequests,USD,,,1.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,rwlv3cv3zlfxjycxcdqunkiegx33jgvhzip2njsfeg4oajic3nua,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/6b60ca1d-374d-43c2-9d43-c40d24bc6890,,0.0,0.0000000000,546709318047,simon-sandbox-doit,2.0,2025-02-14T09:00:00.000Z,2025-02-14T08:00:00.000Z,Global-DataZoneRequests,USD,,,2.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,a26hpg6ib445cf2dclircc2z7b4elpdv33umxk4rgmhdtdyeoq3a,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/6e6a8126-23ff-4443-b917-51e7d81449b7,,0.0,0.0000000000,546709318047,simon-sandbox-doit,1.0,2025-02-14T06:00:00.000Z,2025-02-14T05:00:00.000Z,Global-DataZoneRequests,USD,,,1.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,gwujtmvjngtsqxb3nr6q2ywseorigbstvyz7flsa4mazjb2242lq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/7048cec3-72bf-4e62-a4ed-2deb07ba8a41,,0.0,0.0000000000,546709318047,simon-sandbox-doit,1.0,2025-02-14T06:00:00.000Z,2025-02-14T05:00:00.000Z,Global-DataZoneRequests,USD,,,1.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,im3zrubumpm4dl4yorux7sx7b7f5mj3xvcyzqgefu6s6ke72hiiq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/74d6b9d9-a7b7-4e28-ae7e-9e78902c316c,,0.0,0.0000000000,546709318047,simon-sandbox-doit,2.0,2025-02-14T09:00:00.000Z,2025-02-14T08:00:00.000Z,Global-DataZoneRequests,USD,,,2.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,qv2vvrmvw7xf4oo3yimzf6hqgklmv3sdt6uaoah2bs5mvis3wndq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/7728aa0e-e2a8-45bb-b463-9bf04caccc51,,0.0,0.0000000000,546709318047,simon-sandbox-doit,2.0,2025-02-14T09:00:00.000Z,2025-02-14T08:00:00.000Z,Global-DataZoneRequests,USD,,,2.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,inydki6wcsppfu2dtzjqrb3gor2vzd34c64x2nwvnorom5taneiq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/787c640b-3fbe-4e3c-890a-1215e20e0fba,,0.0,0.0000000000,546709318047,simon-sandbox-doit,1.0,2025-02-14T06:00:00.000Z,2025-02-14T05:00:00.000Z,Global-DataZoneRequests,USD,,,1.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,racviuwevajo3v2cjeifzlsoeam7qlkj6twc5fuo5ge3mzkheegq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/7af8767b-8d20-474d-a25f-99e84d4e477e,,0.0,0.0000000000,546709318047,simon-sandbox-doit,1.0,2025-02-14T06:00:00.000Z,2025-02-14T05:00:00.000Z,Global-DataZoneRequests,USD,,,1.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,jb7tjoixys55wtff4tddfsyi2c6247vj6fpspuldpshxyput6ieq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/7bc2c485-c26b-499a-8456-8bdb77467f3c,,0.0,0.0000000000,546709318047,simon-sandbox-doit,2.0,2025-02-14T09:00:00.000Z,2025-02-14T08:00:00.000Z,Global-DataZoneRequests,USD,,,2.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,gkqnazuvxfh4kndkfw5kbduidhvnl7rcxeioi6uhavu6lrjnrbzq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/7e908f6c-b8cf-4c69-81be-f2158a05f63b,,0.0,0.0000000000,546709318047,simon-sandbox-doit,2.0,2025-02-14T09:00:00.000Z,2025-02-14T08:00:00.000Z,Global-DataZoneRequests,USD,,,2.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,t5ykmeum7an7stoeudupypuzxo4fr4b3zjumap6whgsd5fmiqnqq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/82cb194b-2e91-49f2-8480-d4cd4503014d,,0.0,0.0000000000,546709318047,simon-sandbox-doit,2.0,2025-02-14T09:00:00.000Z,2025-02-14T08:00:00.000Z,Global-DataZoneRequests,USD,,,2.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,5c22sji27xmtwpbrrca72oq5gg7zjzeo5dzrjpjoqmzg3yzmfr2q,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/86a4535c-e5fb-4d1a-9aac-4664ff27021f,,0.0,0.0000000000,546709318047,simon-sandbox-doit,1.0,2025-02-14T06:00:00.000Z,2025-02-14T05:00:00.000Z,Global-DataZoneRequests,USD,,,1.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,cnjkiuu2r7lq3mjvd4ym7suzmepau7ahuuctd7igtxuwxy6c2mka,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/87ddb96f-a31c-42f3-8d4a-73426523d9f7,,0.0,0.0000000000,546709318047,simon-sandbox-doit,1.0,2025-02-14T06:00:00.000Z,2025-02-14T05:00:00.000Z,Global-DataZoneRequests,USD,,,1.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,radpbfqj77yi47xbul4bwhvfm4dvpm3prhrwfcvehyvvgk2qwxaa,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,0.0000000000,USD,Amazon Web Services EMEA SARL,"First 4,000 requests at no charge",Usage,,,0.0,0.0,Global-DataZoneRequests,AmazonDataZone,arn:aws:datazone:us-east-1:546709318047:request/8919613d-ea01-4126-92d8-13e8423346fd,,0.0,0.0000000000,546709318047,simon-sandbox-doit,1.0,2025-02-14T06:00:00.000Z,2025-02-14T05:00:00.000Z,Global-DataZoneRequests,USD,,,1.0E-4,0.0001000000,,FM5XZFRRQN2CFDKQ.JRTCKXETXF.DVEZ32496R,95319375503,OnDemand,Requests,"{""product_name"":""Amazon DataZone"",""region"":""global"",""servicename"":""Amazon DataZone""}",,,,,,,,,,Any,AWS Region,,,Request,,AmazonDataZone,FM5XZFRRQN2CFDKQ,,,,Global-DataZoneRequests,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,13782027015,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
